cod;nome;período;valor
31;MG;2006;238
17;TO;2006;18
32;ES;2006;103
24;RN;2006;27
16;AP;2006;10
41;PR;2006;48
26;PE;2006;261
42;SC;2006;15
11;RO;2006;31
22;PI;2006;28
35;SP;2006;242
21;MA;2006;58
14;RR;2006;3
43;RS;2006;30
13;AM;2006;33
50;MS;2006;24
12;AC;2006;8
51;MT;2006;42
29;BA;2006;197
25;PB;2006;49
21;MA;2007;50
11;RO;2007;20
12;AC;2007;9
13;AM;2007;43
14;RR;2007;10
15;PA;2007;112
16;AP;2007;8
17;TO;2007;26
23;CE;2007;84
27;AL;2007;68
29;BA;2007;207
33;RJ;2007;216
35;SP;2007;185
53;DF;2007;41
22;PI;2007;24
24;RN;2007;25
25;PB;2007;55
26;PE;2007;241
28;SE;2007;21
31;MG;2007;248
32;ES;2007;116
41;PR;2007;41
42;SC;2007;6
43;RS;2007;29
50;MS;2007;28
51;MT;2007;54
52;GO;2007;82
21;MA;2008;67
17;TO;2008;17
29;BA;2008;260
13;AM;2008;56
11;RO;2008;20
25;PB;2008;76
43;RS;2008;32
16;AP;2008;13
28;SE;2008;21
53;DF;2008;57
41;PR;2008;55
22;PI;2008;31
52;GO;2008;104
35;SP;2008;199
15;PA;2008;139
27;AL;2008;71
51;MT;2008;57
31;MG;2008;221
12;AC;2008;5
26;PE;2008;245
23;CE;2008;74
42;SC;2008;8
14;RR;2008;5
32;ES;2008;129
24;RN;2008;48
50;MS;2008;22
33;RJ;2008;223
32;ES;2009;152
53;DF;2009;61
33;RJ;2009;190
29;BA;2009;284
27;AL;2009;96
13;AM;2009;60
42;SC;2009;8
31;MG;2009;246
12;AC;2009;6
17;TO;2009;23
43;RS;2009;36
52;GO;2009;117
21;MA;2009;67
25;PB;2009;84
51;MT;2009;55
16;AP;2009;10
50;MS;2009;25
28;SE;2009;21
15;PA;2009;152
41;PR;2009;57
11;RO;2009;35
23;CE;2009;80
22;PI;2009;22
14;RR;2009;12
24;RN;2009;38
26;PE;2009;252
35;SP;2009;230
27;AL;2010;104
31;MG;2010;259
17;TO;2010;30
52;GO;2010;128
53;DF;2010;50
22;PI;2010;28
35;SP;2010;223
12;AC;2010;13
51;MT;2010;54
13;AM;2010;60
24;RN;2010;51
33;RJ;2010;196
50;MS;2010;38
43;RS;2010;38
25;PB;2010;98
29;BA;2010;361
14;RR;2010;9
42;SC;2010;15
21;MA;2010;99
26;PE;2010;197
15;PA;2010;197
41;PR;2010;51
28;SE;2010;36
11;RO;2010;23
16;AP;2010;14
23;CE;2010;111
32;ES;2010;128
26;PE;2011;223
32;ES;2011;104
41;PR;2011;55
13;AM;2011;66
11;RO;2011;31
16;AP;2011;16
42;SC;2011;5
15;PA;2011;154
28;SE;2011;50
23;CE;2011;106
12;AC;2011;11
51;MT;2011;60
17;TO;2011;36
53;DF;2011;61
25;PB;2011;117
24;RN;2011;56
31;MG;2011;283
14;RR;2011;9
27;AL;2011;114
43;RS;2011;21
33;RJ;2011;223
21;MA;2011;109
50;MS;2011;40
52;GO;2011;182
29;BA;2011;375
35;SP;2011;179
22;PI;2011;28
33;RJ;2012;223
15;PA;2012;202
24;RN;2012;42
53;DF;2012;63
42;SC;2012;18
26;PE;2012;185
13;AM;2012;89
51;MT;2012;62
35;SP;2012;257
32;ES;2012;137
27;AL;2012;116
22;PI;2012;40
