cod;nome;período;valor
27;AL;2010;42
31;MG;2010;797
17;TO;2010;38
52;GO;2010;349
53;DF;2010;85
22;PI;2010;45
35;SP;2010;2911
12;AC;2010;25
51;MT;2010;217
13;AM;2010;71
24;RN;2010;98
33;RJ;2010;1610
50;MS;2010;238
43;RS;2010;1438
25;PB;2010;48
29;BA;2010;332
14;RR;2010;11
42;SC;2010;578
21;MA;2010;133
26;PE;2010;228
15;PA;2010;236
41;PR;2010;2588
28;SE;2010;52
11;RO;2010;131
16;AP;2010;26
23;CE;2010;272
32;ES;2010;231
26;PE;2011;200
32;ES;2011;201
41;PR;2011;2440
13;AM;2011;131
11;RO;2011;102
16;AP;2011;24
42;SC;2011;607
15;PA;2011;217
28;SE;2011;49
23;CE;2011;251
12;AC;2011;12
51;MT;2011;227
17;TO;2011;51
53;DF;2011;94
25;PB;2011;65
24;RN;2011;140
31;MG;2011;1061
14;RR;2011;14
27;AL;2011;67
43;RS;2011;1424
33;RJ;2011;1319
21;MA;2011;184
50;MS;2011;214
52;GO;2011;392
29;BA;2011;374
35;SP;2011;2808
22;PI;2011;51
33;RJ;2012;1241
15;PA;2012;221
24;RN;2012;175
53;DF;2012;83
42;SC;2012;553
26;PE;2012;161
13;AM;2012;121
51;MT;2012;218
35;SP;2012;3150
32;ES;2012;175
27;AL;2012;73
22;PI;2012;45
23;CE;2012;223
41;PR;2012;2408
16;AP;2012;19
21;MA;2012;172
28;SE;2012;65
31;MG;2012;1102
12;AC;2012;17
17;TO;2012;50
52;GO;2012;511
25;PB;2012;81
14;RR;2012;31
43;RS;2012;1617
50;MS;2012;196
29;BA;2012;395
11;RO;2012;124
32;ES;2013;201
53;DF;2013;69
22;PI;2013;58
35;SP;2013;2823
24;RN;2013;178
33;RJ;2013;1302
25;PB;2013;86
29;BA;2013;330
26;PE;2013;196
27;AL;2013;94
28;SE;2013;76
23;CE;2013;232
31;MG;2013;1118
17;TO;2013;60
41;PR;2013;2089
11;RO;2013;131
16;AP;2013;25
42;SC;2013;577
15;PA;2013;240
43;RS;2013;1614
14;RR;2013;50
50;MS;2013;192
13;AM;2013;122
51;MT;2013;243
12;AC;2013;20
52;GO;2013;557
21;MA;2013;184
25;PB;2014;72
33;RJ;2014;1364
15;PA;2014;194
12;AC;2014;35
29;BA;2014;367
52;GO;2014;574
43;RS;2014;1860
53;DF;2014;105
35;SP;2014;2833
22;PI;2014;40
41;PR;2014;2126
13;AM;2014;92
50;MS;2014;218
23;CE;2014;251
31;MG;2014;1075
16;AP;2014;14
32;ES;2014;218
17;TO;2014;64
24;RN;2014;194
27;AL;2014;71
28;SE;2014;79
14;RR;2014;46
21;MA;2014;215
42;SC;2014;640
26;PE;2014;344
51;MT;2014;278
11;RO;2014;127
17;TO;2015;92
12;AC;2015;25
14;RR;2015;36
27;AL;2015;54
15;PA;2015;202
22;PI;2015;52
52;GO;2015;601
21;MA;2015;240
53;DF;2015;120
23;CE;2015;210
29;BA;2015;333
32;ES;2015;163
11;RO;2015;129
13;AM;2015;100
16;AP;2015;12
33;RJ;2015;1238
43;RS;2015;2024
24;RN;2015;147
28;SE;2015;72
35;SP;2015;2414
50;MS;2015;205
25;PB;2015;76
41;PR;2015;2048
51;MT;2015;221
31;MG;2015;1009
42;SC;2015;662
26;PE;2015;370
32;ES;2016;126
13;AM;2016;84
53;DF;2016;121
51;MT;2016;218
41;PR;2016;2180
35;SP;2016;2284
28;SE;2016;73
16;AP;2016;11
23;CE;2016;195
17;TO;2016;87
42;SC;2016;654
26;PE;2016;490
22;PI;2016;45
21;MA;2016;247
15;PA;2016;243
29;BA;2016;392
43;RS;2016;2163
31;MG;2016;1054
25;PB;2016;68
14;RR;2016;33
27;AL;2016;28
52;GO;2016;582
50;MS;2016;211
33;RJ;2016;1383
12;AC;2016;39
11;RO;2016;158
24;RN;2016;185
42;SC;2017;701
22;PI;2017;46
29;BA;2017;428
13;AM;2017;130
14;RR;2017;50
53;DF;2017;109
32;ES;2017;161
52;GO;2017;501
33;RJ;2017;1497
12;AC;2017;68
23;CE;2017;291
50;MS;2017;209
51;MT;2017;222
16;AP;2017;22
28;SE;2017;67
11;RO;2017;123
24;RN;2017;178
43;RS;2017;2211
31;MG;2017;974
15;PA;2017;308
35;SP;2017;2094
17;TO;2017;96
26;PE;2017;580
41;PR;2017;1838
21;MA;2017;169
25;PB;2017;85
27;AL;2017;29
11;RO;2018;103
31;MG;2018;728
17;TO;2018;81
27;AL;2018;22
41;PR;2018;1601
28;SE;2018;48
21;MA;2018;170
16;AP;2018;24
29;BA;2018;386
42;SC;2018;591
26;PE;2018;509
15;PA;2018;269
43;RS;2018;1786
33;RJ;2018;1488
25;PB;2018;55
14;RR;2018;76
50;MS;2018;182
53;DF;2018;97
13;AM;2018;106
51;MT;2018;193
24;RN;2018;193
35;SP;2018;1642
12;AC;2018;43
52;GO;2018;482
22;PI;2018;41
23;CE;2018;341
32;ES;2018;111
50;MS;2019;146
31;MG;2019;648
12;AC;2019;30
52;GO;2019;422
41;PR;2019;1332
25;PB;2019;45
14;RR;2019;48
33;RJ;2019;851
43;RS;2019;1446
15;PA;2019;201
26;PE;2019;477
42;SC;2019;488
17;TO;2019;73
27;AL;2019;9
